"TIMESTAMP";"EVENT";"SD";"PINB";"TINB";"Q";"POUTB";"TOUTB";"REVHP";"REVLP";"REVWE";"TFIRE";"CF"
"2013-02-13 00:05:17";"";;;18.176699;;;;;;;;
"2013-02-13 00:19:16";"";;;;;;20.544289;;;;;
"2013-02-13 00:27:46";"";;;18.68574;;;;;;;;
"2013-02-13 00:35:32";"";;;;;;21.047836;;;;;
"2013-02-13 00:50:17";"";;;19.198444;;;;;;;;
"2013-02-13 00:54:16";"";;;;;;21.555046;;;;;
"2013-02-13 01:13:46";"";;;;;;22.073244;;;;;
"2013-02-13 01:15:31";"";;;19.711147;;;;;;;;
"2013-02-13 01:37:47";"";;;;;;22.576792;;;;;
"2013-02-13 01:42:17";"";;;20.22385;;;;;;;;
"2013-02-13 02:01:32";"";;;;;;23.084002;;;;;
"2013-02-13 02:09:01";"";;;20.736553;;;;;;;;
"2013-02-13 02:29:02";"";;;;;;23.60586;;;;;
"2013-02-13 02:38:16";"";;;21.249256;;;;;;;;
"2013-02-13 03:03:31";"";;;;;;24.118563;;;;;
"2013-02-13 03:10:32";"";;;21.752804;;;;;;;;
"2013-02-13 03:42:16";"";;;;;;24.627604;;;;;
"2013-02-13 03:45:01";"";;;22.260014;;;;;;;;
"2013-02-13 04:22:01";"";;;;;;25.131151;;;;;
"2013-02-13 04:26:47";"";;;22.769054;;;;;;;;
"2013-02-13 06:12:31";"";;;;;;24.62211;;;;;
"2013-02-13 06:55:01";"";;;;;;24.1149;;;;;
"2013-02-13 08:04:31";"";;;;;;23.60586;;;;;
"2013-02-13 08:33:02";"Нет данных";;;;;;;;;;;
"2013-02-13 08:34:16";"";;0.6099373;;;0.5943777;;;;;;
"2013-02-13 08:34:31";"";;1.5637423;;;1.5559624;;;;;;
"2013-02-13 08:34:47";"";;2.445973;;;2.442861;;;;;;
"2013-02-13 08:35:01";"";;3.6658475;;;3.647176;;;;;;
"2013-02-13 08:35:16";"";;5.5641217;;;5.550118;24.173494;;;;;
"2013-02-13 08:35:31";"";;7.5199666;22.137331;;7.4872913;;;;;;
"2013-02-13 08:35:46";"";;8.618476;;;8.587357;25.107347;;;;;
"2013-02-13 08:36:01";"";;8.448876;21.359121;;8.420869;;;;;;
"2013-02-13 08:36:16";"";;8.302616;;;8.283944;25.885557;;;;;
"2013-02-13 08:36:31";"";;;20.63035;;8.179695;;;;;;
"2013-02-13 08:36:46";"";;8.150131;;;;26.453194;;;;;
"2013-02-13 08:37:01";"";;;;;8.059886;;;;;;
"2013-02-13 08:37:16";"";;;19.98581;;;;;;;;
"2013-02-13 08:37:31";"";;8.006983;;;;;;;;;
"2013-02-13 08:37:47";"";;;;;7.95408;;;;;;
"2013-02-13 08:38:31";"";;7.8980656;;;;;;;;;
"2013-02-13 08:38:46";"";;;;;;25.903868;;;;;
"2013-02-13 08:39:02";"";;;;;7.8233795;;;;;;
"2013-02-13 08:39:32";"";;;;;;25.208057;;;;;
"2013-02-13 08:39:46";"";;;;;7.927629;;;;;;
"2013-02-13 08:40:01";"";;12.082048;;;12.03537;;;;;;
"2013-02-13 08:40:17";"";;15.466267;;;15.435148;;;;;;
"2013-02-13 08:40:32";"";;18.151857;20.81346;;18.116072;;;;;;
"2013-02-13 08:40:46";"";;17.916908;;;17.867117;25.918516;;;;;
"2013-02-13 08:41:01";"";;17.695961;;;17.649282;27.117876;;;;;
"2013-02-13 08:41:16";"";;17.545033;;;17.509245;28.037079;;;;;
"2013-02-13 08:41:31";"";;17.434559;;;17.398773;28.655985;;;;;
"2013-02-13 08:41:46";"";;17.331865;;;17.2883;29.181505;;;;;
"2013-02-13 08:42:16";"";;17.208944;;;17.170046;;;;;;
"2013-02-13 08:42:32";"";;;20.251316;;;;;;;;
"2013-02-13 08:43:01";"";;17.089136;;;17.056461;;;;;;
"2013-02-13 08:43:46";"";;19.717157;;;19.6767;28.568094;;;;;
"2013-02-13 08:44:01";"";;23.250748;;;23.20407;;;;;;
"2013-02-13 08:44:16";"";;25.715391;;;25.682716;;;;;;
"2013-02-13 08:44:31";"";;28.738626;20.895857;;28.691948;;;;;;
"2013-02-13 08:44:46";"";;31.228167;21.50927;;31.186155;29.232777;;;;;
"2013-02-13 08:45:02";"";;33.38473;22.192265;;33.341164;30.184938;;;;;
"2013-02-13 08:45:16";"";;35.997192;23.157244;;35.942734;31.494164;;;;;
"2013-02-13 08:45:31";"";;37.273083;24.081942;;37.245075;32.547035;;;;;
"2013-02-13 08:45:47";"";;36.94322;24.99382;;36.902763;33.444267;;;;;
"2013-02-13 08:46:01";"";;36.61491;25.964294;;36.566673;34.405586;;;;;
"2013-02-13 08:46:16";"";;36.404854;26.535591;;36.355064;34.945755;;;;;
"2013-02-13 08:46:32";"";;36.215027;;;36.17924;;;;;;
"2013-02-13 08:46:46";"";;36.05165;;;36.006527;35.452965;;;;;
"2013-02-13 08:47:02";"";;35.92873;;;35.885162;;;;;;
"2013-02-13 08:47:31";"";;40.385006;;;40.34455;;;;;;
"2013-02-13 08:47:46";"";;44.766598;25.83978;;44.71525;34.835888;;;;;
