"TIMESTAMP";"EVENT";"SD";"PINB";"TINB";"Q";"POUTB";"TOUTB";"REVHP";"REVLP";"REVWE";"TFIRE";"CF"
"2013-02-09 18:48:01";"";;;;;71.18995;;;;;;
"2013-02-09 18:50:16";"";;;;;71.29109;;;;;;
"2013-02-09 19:02:01";"";;;;;71.18528;;;;;;
"2013-02-09 19:22:31";"";;;;;71.30198;;;;;;
"2013-02-09 19:23:46";"";;;;;71.19462;;;;;;
"2013-02-09 19:38:46";"";;;;;;;;;;;
"2013-02-09 20:11:46";"";;;;;71.0857;;;;;;
"2013-02-09 20:12:01";"";;;;;71.191505;;;;;;
"2013-02-09 20:39:01";"";;;;;;;;;;;
"2013-02-09 20:39:16";"";;;;;71.09037;;;;;;
"2013-02-09 21:03:01";"";;;;;71.227295;;;;;;
"2013-02-09 21:03:16";"";;;;;71.12305;;;;;;
"2013-02-09 21:03:46";"";;52.323906;;;;;;;;;
"2013-02-09 21:08:31";"";;;;;;34.36896;;;;;
"2013-02-09 21:09:46";"";;;;;;34.707714;;;;;
"2013-02-09 21:20:46";"";;;;;;34.451363;;;;;
"2013-02-09 21:21:01";"";;;;;;34.73518;;;;;
"2013-02-09 21:24:46";"";;;;;;34.473335;;;;;
"2013-02-09 21:32:46";"";;52.428154;;;;;;;;;
"2013-02-09 21:39:16";"";;;;;;;;;;;
"2013-02-09 21:44:16";"";;;;;;34.80293;;;;;
"2013-02-09 21:45:01";"";;;;;;34.473335;;;;;
"2013-02-09 21:54:01";"";;;;;;34.729687;;;;;
"2013-02-09 21:57:16";"";;;;;;34.433052;;;;;
"2013-02-09 21:59:16";"";;;;;;34.72053;;;;;
"2013-02-09 22:08:16";"";;;;;71.00946;;;;;;
"2013-02-09 22:11:31";"";;;;;71.110596;;;;;;
"2013-02-09 22:20:31";"";;;;;;34.451363;;;;;
"2013-02-09 22:20:46";"";;52.316128;;;;;;;;;
"2013-02-09 22:35:16";"";;;;;;34.70222;;;;;
"2013-02-09 22:39:31";"";;;;;;;;;;;
"2013-02-09 22:41:31";"";;;;;;;6648.356;;;;
"2013-02-09 22:45:16";"";;;;;;34.436714;;;;;
"2013-02-09 22:52:31";"";;;;;70.99545;;;;;;
"2013-02-09 22:53:01";"";;;;;71.10281;;;;;;
"2013-02-09 23:16:31";"";;;;;;34.808422;;;;;
"2013-02-09 23:16:46";"";;;;;;34.506294;;;;;
"2013-02-09 23:22:31";"";;;;;70.9939;;;;;;
"2013-02-09 23:22:46";"";;;;;;34.826733;;;;;
"2013-02-09 23:23:01";"";;;;;;34.524605;;;;;
"2013-02-09 23:29:16";"";;;;;71.09971;;;;;;
"2013-02-09 23:29:46";"";;;;;;;;;;582.916;
"2013-02-09 23:36:16";"";;;;;70.984566;;;;;;
"2013-02-09 23:39:46";"";;;;;;;;;;;
"2013-02-09 23:41:46";"";;;;;71.10593;;;;;;
"2013-02-09 23:42:16";"";;;;;71.00479;;;;;;
"2013-02-10 00:34:16";"";;;;;71.11215;;;;;;
"2013-02-10 00:35:01";"";;;;;71.00168;;;;;;
"2013-02-10 00:40:01";"";;;;;;;;;;;
"2013-02-10 01:07:16";"";;;;;;;;5175.25;;;
"2013-02-10 01:29:31";"";;;;;;34.8542;;;;;
"2013-02-10 01:29:46";"";;;;;;34.53376;;;;;
"2013-02-10 01:39:46";"";;52.21032;;;;;;;;;
"2013-02-10 01:40:01";"";;;;;;;;;;;
"2013-02-10 01:56:16";"";;;7.9464407;;;;;;;;
"2013-02-10 01:58:16";"";;;8.312657;;;;;;;;
"2013-02-10 01:59:16";"";;;8.059968;;;;;;;;
"2013-02-10 02:24:31";"";;;8.312657;;;;;;;;
"2013-02-10 02:25:31";"";;;8.059968;;;;;;;;
"2013-02-10 02:29:31";"";;;8.33463;;;;;;;;
"2013-02-10 02:29:46";"";;;8.074616;;;;;;;;
"2013-02-10 02:32:16";"";;;;;70.90054;;;;;;
